MID,Nom,Adresse1,Adresse2,CP,Ville,Telephone
81114054,CLOBA MAG PRESSE,JOURNAUX LOTO CADEAUX,PORTES D ALBI RTE DE TOULOUSE,81000,ALBI,563549644
81118536,LUC PHILIPPE,TABAC JOURNAUX LOTO,62 PLACE DU JOURDAIN,81300,GRAULHET,563347801
81122797,NIEL ET FILS,TABAC JOURNAUX,6 PLACE LAPEROUSE,81000,ALBI,563543960
81125641,MAYNADIER JACQUES,TABAC JOURNAUX,6 AVENUE DU SIDOBRE LES SALVAG,81100,CASTRES,563350831
81127275,POUZENC ALAIN,TABAC JOURNAUX,AU VILLAGE,81710,NAVES,563748528
81127349,GUY JEAN LUC,TABAC,2&4 RUE PONT DEL PA,81800,RABASTENS,563406115
81127424,MARCOU CATHY,TABAC JOURNAUX,24 AVENUE D ALBI,81330,SAINT PIERRE DE TRIVISY,563504764
81128361,FENIES JEAN LOUIS,TABAC JOURNAUX,PLACE DE L'HORLOGE,81380,LESCURE D ALBIGEOIS,563475755
81131432,CAYRE THIERRY,TABAC PRESSE LOTO,24 AVENUE JEAN JAURES,81130,CAGNAC LES MINES,563539191
81131844,URLACHER GUY,TABAC PRESSE AUX HIRONDELLES,151 AVENUE MARECHAL FOCH,81200,AUSSILLON,563610366
81133627,ZANTI BRIGITTE,TABAC L'ITALIEN,88 AVENUE CHARLES DE GAULLE,81600,GAILLAC,563570654
81135688,PUECH JACQUES,TABAC ALIMENTATION,RANTEIL,81000,ALBI,563540617
81135800,SOUPART ERIC,TABAC PRESSE ALIMENTATION,LES BAULES,81600,RIVIERES,563573352
81136294,MITIK,TABAC BAR,18 LICES GEORGES POMPIDOU,81000,ALBI,563541662
81137234,FENIES ISABELLE,TABAC LE SAINT CLAUDE,11 RUE DE VERDUSSE,81000,ALBI,563543962
81137586,SOUBIELLE BRIGITTE,TABAC JOURNAUX,6 PLACE DE LA MARNE,81000,ALBI,960038384
81138722,LE DAILY,TABAC BAR LE DAILY,247 AV CH DE GAULLE,81100,CASTRES,563355438
81139052,DURAND JEAN LOUIS,TABAC JOURNAUX MAISON DE PRESS,1 RUE DE REIMS,81370,SAINT SULPICE,563584817
81140139,MAS NADINE,TABAC PRESSE EPICERIE,47 AVENUE DE CASTRES,81660,PONT DE L ARN,953878876
81140854,PEYREGNE VERONIQUE,TABAC PRESSE LE WEEK END,22 AV J BERENGUIER,81800,COUFOULEUX,563337190
81141287,CARCENAC JEAN CHRISTOPHE,TABAC BAR DE LA TERRASSE,LES FARGUETTES,81190,STE GEMME,563766697
81143796,DOMINGUEZ CHRISTOPHE,TABAC BAR,27 AVENUE DU VIAUR,81190,MIRANDOL BOURGNOUNAC,563544476
81144508,SEGUR OLIVIER,TABAC PRESSE LOTO,75 RUE SOEUR AUDENET,81100,CASTRES,662260255
81145158,ALEXCO - MME CAPUS,JOURNAUX LOTO,CTE CIAL LECLERC,81600,GAILLAC,563575969
81145364,LACHAUD DENIS,TABAC JOURNAUX LOTO,21 GRAND RUE,81250,ALBAN,563451335
81145723,FRACKOWIAK G3L,TABAC JOURNAUX LOTO PMU,8 ET 10 GRAND RUE,81500,LAVAUR,563580343
81146082,DU ROC,EPICERIE JOURNAUX,LE BOURG,81340,TREBAS,563558401
81147525,BERGER PASCAL,TABAC PRESSE LOTO,37 BD CARNOT,81270,LABASTIDE ROUAIROUX,563504317
81148212,LOUBIERE LOIC,TABAC BAR,5 QUAI DE L ARNETTE,81200,MAZAMET,563613983
81148346,NOUVELLE VIE - M RIBES,TABAC LOTO JOURNAUX,12 PLACE DE LA LIBERATION,81600,GAILLAC,563571474
81149182,ROLETTO JEAN FRANCOIS,TABAC LOTO,61 AVENUE JEAN JAURES,81160,SAINT JUERY,563551022
81149293,LOUPIAS YANNICK,TABAC JOURNAUX LOTO,39 AVENUE DE RODEZ,81400,CARMAUX,563434667
81149483,PAGANIN PAUL-HENRI,TABAC JOURNAUX,4 PLACE DU CENTRE,81570,SEMALENS,563717124
81150252,CARDINEAU JEAN CHARLES,TABAC PRESSE LOTO,12 RUE JEAN JAURES,81600,GAILLAC,563417848
81150425,CSIKI LYDIE,TABAC LOTO CADEAUX,8 RUE ASSEMAT RIVES,81200,MAZAMET,563613983
81166261,BASCOUL PHILIPPE,TABAC PRESSE LOTO,2 BIS ROUTE DE LAUTREC,81570,VIELMUR SUR AGOUT,563743024
82103124,NORBERT PATRICK,TABAC PRESSE,25 BLD ALSACE LORRAINE,82200,MOISSAC,563049562
82103152,MEUX CHRISTOPHE,TABAC,14 ROUTE DE MONTAUBAN,82710,BRESSOLS,563021798
82103311,LACASSAGNE MARC,TABAC JOURNAUX,12 PLACE GAMBETTA,82500,BEAUMONT DE LOMAGNE,563652257
82103319,PELLARD PHILIPPE,TABAC PRESSE,7 RUE XAVIER MOULENQ,82400,VALENCE D AGEN,563292680
82103388,CRESPIN LEPRINCE,TABAC,10 AVENUE DU GENERAL LECLERC,82300,CAUSSADE,563931924
82103391,BOURDET FREDERIC,TABAC PRESSE,52 AVENUE CHARLES DE GAULLE,82000,MONTAUBAN,563667436
82113990,SYLVESTRE FABRICE,TABAC LE BALTO,71 AVENUE MARCEAU HAMECHER,82000,MONTAUBAN,563033278
82117747,NONDIER MARTINE,TABAC PRESSE ALIMENTATION,2 BIS ROUTE DE MONTECH,82290,MEAUZAC,563316470
82119739,DARGASSIES HERVE,TABAC BAR,1 PLACE DE LA LIBERTE,82600,AUCAMVILLE,563025203
82121687,LACASSAGNE MONIQUE,TABAC PRESSE,GRAND RUE,82220,MOLIERES,563677013
82122010,DOM PRESS,PRESSE PAPETERIE,2 BOULEVARD DE LA REPUBLIQUE,82700,MONTECH,563648561
82122722,VINCENT BERNARD,TABAC LOTO PRESSE,28 RUE BESSIERES,82000,MONTAUBAN,563633387
82122806,NOGALES FATIMA,TABAC,113 RUE ARISTIDE BRIAND,82000,MONTAUBAN,563660236
82132612,DESMEDT BRUNO,TABAC BAR,ALLEE DU DR BENT,82230,MONCLAR DE QUERCY,563304281
82133603,ROQUES FRANCOIS,MULTISERVICE COMMUNICATION,BLD VICTOR GUILHEM,82400,VALENCE D'AGEN,563297895
82134216,MERIC,TABAC BAR SNACK,96 PLACE GABRIEL CONTRASTY,82370,CAMPSAS,563276952
82134259,DELATTRE MYRIAM,TABAC ALIMENTATION,19 PLACE DE LA LIBERTE,82400,CASTELSAGRAT,563945070
82134516,LEMAN ANDRE,TABAC BAR,PLACE DES MARTYRS,82340,DUNES,563398536
82136293,TISSINIE THIERRY,TABAC BAR CAFE DES SPORTS,10 RUE DU CANAL,82290,LACOURT SAINT PIERRE,563674667
82138692,CUESTA VIGOUROUX BERNADETTE,TABAC LOTO PRESSE,165 ROUTE DE MONTAUBAN,82290,MONTBETON,563674179
82138858,LE HAVANE,TABAC LOTO,16 PLACE JEAN JAURES,82700,MONTECH,563647215
82139413,CAMBIEN,TABAC PRESSE JOURNAUX LOTO,16 RUE PASTEUR,82370,LABASTIDE SAINT PIERRE,563300187
82139981,ASTRUC SANDRINE,TABAC PRESSE LOTO DU SARLAC,18 AV DU DOCTEUR ROUANNET,82200,MOISSAC,563040843
82140191,DEJEAN REGINE,TABAC PRESSE,4 RUE DE LA LIBERATION,82360,LAMAGISTERE,563399688
82143087,TABAC LA VILLE DIEU,TABAC PRESSE LOTO,CTRE CIAL N 3B,82290,LA VILLE DIEU DU TEMPLE,563301697
82143158,ANGLADE JEAN LOUIS,TABAC BAR,42 RUE ALBERT CAILLAU,82150,MONTAIGU DE QUERCY,563953879
82145496,GUYOMARD JOSEPH,TABAC PRESSE LOTO,13 BD CAMILLE DEL THIL,82200,MOISSAC,689229652
82145800,ESTABES FABIENNE,TABAC PRESSE ST MARTIAL,3380 ROUTE DE SAINT MARTIAL,82000,MONTAUBAN,563662693
82146394,LAVAL GUY,TABAC PRESSE ALIMENTATION,PLACE DE L HORLOGE,82340,AUVILLAR,563045042
82148427,ROSSI VERONIQUE,TABAC BAR EPICERIE,5 RUE DE LA MAIRIE,82130,VILLEMADE,563669328
82150190,FILIPPA REMY,TABAC PRESSE,971 RUE EDOUARD FORESTIE,82000,MONTAUBAN,679586968
82150860,FABRE CAROLINE,TABAC LE JAURES,5 AV DU COLONEL TEYSSIE,81000,ALBI,621661350
82163332,HERAIL VALERIE,TABAC BAR L ESCAPADE,GRAND RUE,81340,VALENCE D ALBIGEOIS,563532490
82166437,BALDACCHINO JEAN MARC,TABAC JOURNAUX,13 BLD LAKANAL,82200,MOISSAC,563041585
83004496,LAUPIES JEAN-MICHEL,UNIC BAR TABAC,42 AV DU XVEME CORPS,83000,TOULON,494243918
83101523,FRIEZ PHILIPPE ///,VALBERTPRESSE,314 BD CHARLES GANTELME,83200,TOULON,494928319
83101621,BELLE-CHAIX,TABAC PRESSE LOTO,LE GRAND PIN,83380,LES ISSAMBRES,494494002
83101622,GECE,TABAC LA REGENCE,62 RUE G. CLEMENCEAU,83990,ST TROPEZ,494970186
83101716,AU BON COIN,TABAC,1 PLACE MASSILLON,83400,HYERES,494650402
83106215,NOLLET DOMINIQUE,PRESSE MAYOL,C/CIAL MAYOL LOT 41,83000,TOULON,494030561
83112438,PAULINE,"BAR TABAC ""O CARREFOUR""",80 BD DE STRASBOURG,83000,TOULON,494923932
83113171,GRIMAL JOCELYNE,TABAC PRESSE LE PRESIDENT,31�QUAI JULES GUESDE,83430,ST MANDRIER SUR MER,494636468
83114484,CELIAU SNC - TABAC,1 AVENUE GENERAL LECLERC,PLAN DE LA TOUR,83120,SAINTE MAXIME,494437472
83115166,FROSINI,"BAR TABAC ""LA MI-TEMPS""",1 AVENUE FRANCOIS CUZIN,83000,TOULON,494319083
83120873,MISTO LAURENT,TABAC DE LA FOUX / QUART.FOUX,ROUTE NATIONALE 98,83310,COGOLIN,494434609
83123617,NOVELLA ET CIE,BAR TABAC LE VICTORIA,1 RUE BERTHELOT,83000,TOULON,494935790
83123644,LOCHARD PIERRE YVES,TABAC D'AZUR,QUARTIER LA PEYRIERE,83150,BANDOL,494297008
83125129,GIEN FRERES SNC,"TABAC "" BIMBO """,20 AV. GEORGES CLEMENCEAU,83250,LA LONDE LES MAURES,494665783
83127149,CONIL JEAN MAX,TABAC PRESSE,7 PLACE VIEILLE,83310,GRIMAUD,494432693
83127372,FIGUIERE SYLVIE ///,KIOSQUE LOTO,CCIAL GRAND VAR,83160,LA VALETTE DU VAR,494218560
83128428,STROPOLI  ANTOINE,TABAC PRESSE LE FONTENOY,2 RUE FERDINAND PELLOUTIER,83000,TOULON,494922566
83128807,SARKIS ^^^,BAR TABAC LA BOULE D'OR,ROUTE NATIONALE 7,83490,LE MUY,494451071
83131619,LABASQ ISABELLE,BAR TABAC LE RELAIS,36 BD GENERAL BROSSET,83200,TOULON,494912939
83132666,DONADILLE GILLES,TABAC L'IMPREVU,29 AVENUE AMBROISE THOMAS,83400,HYERES,494575663
83135126,RAYMOND CLARA,TABAC PRESSE LOTO LES MAURELS,AV.DES COMBATTANT AFRIQUE NORD,83400,HYERES,494654923
83135737,ENGELS CHRISTOPHE / MC TABAC,ROUTE DE BRIGNOLES,LE VALLON DES SOURCES,83640,SAINT ZACHARIE,442729131
83136942,MARMION FRANCOIS,OMNIRAM SARL PRESSE,AV. PASTEUR / C/CIAL CASINO,83160,LA VALETTE DU VAR,494204273
83137514,COURTOIS JEROME,TABAC PRESSE LA GAY CAPUCIN,1 PLACE CLAUDE GAY,83300,DRAGUIGNAN,494680248
83137908,FRANDANA SARL/BRASS.LE MARINE,16 LOT.LE CLOS DE SAINT ROCH,AV. FREDERIC MISTRAL,83510,LORGUES,494732576
83139030,FRARE CYRIL,TABAC C/CIAL LE BERCAIL,VIGNELONGUES,83500,LA SEYNE SUR MER,494945623
83139032,GODDERTZ BRUNO,TABAC PRESSE LOTO,40 AV. DU GAL DE GAULLE,83340,FLASSANS SUR ISSOLE,967075328
83139411,DEREPPE YANN,BAR TABAC LE MISTRAL,8 PL.D/RESISTANTS CH.DE GAULLE,83430,SAINT MANDRIER,494639707
83139983,LEMARCHAND CYRILLE,TABAC,96 GRANDE RUE,83790,PIGNANS,494488211
83139984,HOE CHRISTOPHE,TABAC LE PATIO FLEURI,32 AV. GEORGES POMPIDOU,83120,SAINTE MAXIME,494491004
83139985,TOUSSAINT/ PRESSE D'ANDREE,C. COMMERCIAL CARREFOUR,164 ROUTE DU PLAN DE LA TOUR,83120,SAINTE MAXIME,494962217
83140770,DUBORD ALAIN,SNC DE LA COTE  BAR TABAC PMU,13 RUE DU GENERAL DE GAULLE,83600,FREJUS,494512164
83141161,FORTIAS SNC,CIVETTE DE LA LOUBIERE,2 BD GEORGES RICHARD,83000,TOULON,498012037
83141297,BIASINI MARIELE SNC OCCHIATANA,STATION DU VAL D'ARGENS,RD.1098 CAMP L'ABBE,83370,ST AYGULF,494954358
83141711,SAPPA J.FRANCOIS/ SNC L'ENCLOS,BAR TABAC LOTO  LE PROVENCE,5 PLACE DE LA LIBERATION,83670,VARAGES,494778020
83141723,LERINS FREDERIC ET MARYSE,TABAC LOTO SNC LERINS,PLACE JEAN MERMOZ,83120,SAINTE MAXIME,494961995
83141903,RETY  MOULES,SNC LE GOELAND BAR TABAC,79 PLACE SADI CARNOT,83700,SAINT RAPHAEL,494952488
83141922,BAUDRY DUCROCQ SARL,TOP PRESSE,6 AV. GENERAL DE GAULLE,83400,HYERES,494654984
83141966,COSNARD DANIEL ^^^,TABAC SNC L' AMPHORE,4 AV. DES COMMANDOS AFRIQUE,83980,LE LAVANDOU,494297503
83142198,PRETOT CHRISTOPHE,PRESSE EURL CARLUSMAGNUS,10 AV. LIEUTENANT JEAN TOUCAS,83260,LA CRAU,489293099
83142416,LEBLOIS FRANCK ^^^,SNC BAR TABAC  LEBLOIS ROLAND,CTRE CIAL LE KENNEDY,83140,SIX FOURS LES PLAGES,494064898
83142824,CIRAVEGNA ET VIDAL SNC,TABAC LOTO,82 AVENUE DE LA REPUBLIQUE,83210,LA FARLEDE,494487949
83142828,MOLINET BENOIT,BAR TABAC DE LA POSTE,7 BD GEORGES CLEMENCEAU,83300,DRAGUIGNAN,494681630
83142836,FOIX SONIA,TABAC PRESSE,PLACE DU VILLAGE,83600,BAGNOLS  EN FORET,494511524
83143037,FARGIER ANDRE,TABAC LOTO DES SABLETTES SNC,667 AV. GENERAL DE GAULLE,83500,LA SEYNE SUR MER,494947443
83143139,HENRI LAURENT,SARL MAJI PRESSE,4 RUE SAINT JACQUES,83680,LA GARDE FREINET,494436587
83143321,TOUPET EMMANUEL SNC,TABAC LA CIVETTE DU CAP BRUN,2119 AVENUE DE LA RESISTANCE,83000,TOULON,494413980
83143386,CAFARO GERARD,TABAC DE POURCIEUX,2 RUE DE L'EGLISE,83470,POURCIEUX,494374307
83143491,LAJEUNESSE / SNC LA VIE,TABAC PRESSE LOTO,101 AVENUE EMILE VINCENT,83000,TOULON,494626346
83143782,DAMERO SNC -  LA SUITE,BAR TABAC DE LA HALTE,1030 ROUTE DE LA GARE,83190,OLLIOULES,494632223
83144105,JAMIN THIERRY,TABAC,PLACE GERMAIN LOROT,83500,LA SEYNE SUR MER,494944819
83144225,VILMER SYLVIE,TABAC PRESSE,1341 AVENUE COLONEL PICOT,83100,TOULON,494231800
83144408,LESUR XAVIER,TABAC DE LA POSTE,4 PLACE LOUIS BLANC,83120,SAINTE MAXIME,494963121
83144544,SCHERLE JOSIANE,SNC L'ESCAPADE / LE SAMANA,PLAGE DE LA GARONNE,83220,LE PRADET,494210663
83144590,MONNIER YANN / SNC ALANELIS,BAR TABAC LE CHIQUITO,97 AV. JEAN MOULIN,83000,TOULON,494935462
83144849,TAING LAURENT/PRESSE JEAN MACE,SARL ASIAN TRAITEUR,1 PLACE JEAN MACE/QU. DES RTES,83200,TOULON,973590748
83145117,DOBY/EURL PIERREFEU DISTRIBUT.,C/CIAL LIEU DIT LE LOGIS,RUE FREDERIC MISTRAL,83390,PIERREFEU DU VAR,951600275
83145667,ARSLANIAN FREDERIC,TABAC CADEAUX SOUVENIRS,PLACE DE L'HOTEL DE VILLE,83170,TOURVES,494724169
83145687,STORAI SEBAST. SNC SEBASTOPOL,CIVETTE DE LA MARINE,37 BD DOCTEUR CUNEO,83000,TOULON,494360757
83145842,LUCAS YVES/ PRESSE DU CAP,C/CIAL CAP SAINT CYR,ZAC BENIERES / LES PRADEAUX,83270,ST CYR SUR MER,494265811
83146001,MANCONE BERNARD / TOUT PLAGE,TABAC LOTO DECO PLANTES,1 PLACE JP DAVIDDI / L'AYGUADE,83400,HYERES,494663266
83146009,CALMANTI CHRISTOPHE,TABAC PRESSE,56 RUE G. CLEMENCEAU,83136,ROQUEBRUSSANE,494869240
83146262,CASTILLAZUELO CHRISTOPHE,TABAC / SNC CLAC,1330 AVENUE DE LA MER,83140,SIX FOURS LES PLAGES,494070882
83146332,RIGHI ISABELLE,PAPETERIE DE LA POSTE,147 AV. ALBERT ROUX,83250,LA LONDE LES MAURES,489296557
83146391,DUTTO VIRGINIE,PRESSE DU XV CORPS,247 AVENUE DU XV CORPS,83700,SAINT RAPHAEL,494955501
83146512,LENCLOS DANIEL / SARL LENCLOS,MAISON DE LA PRESSE,11 AVENUE GEORGES CLEMENCEAU,83250,LA LONDE LES MAURES,494668251
83147276,THOMAS DAVID,SARL ASPP LES PALMIERS/PRESSE,2 RUE GABRIEL PERI,83210,SOLLIES PONT,494289292
83147386,FIGON MARC,SAS LA PRESSE DU PONT DU LAS,7 PLACE MARTIN BIDOURE,83200,TOULON,498031138
83147400,PENELLA NATHALIE,SARL MP CARCES PRESSE,8 RUE MARECHAL FOCH,83570,CARCES,494729965
83147481,GRIMAL /SARL GRIMACE,PRESSE CADEAUX LOTO,13 PLACE DES RESISTANTS,83430,SAINT MANDRIER,494635142
83147702,BENIG HELENE,PRESSE DE BESSE,16 RUE FREDERIC MONTENARD,83890,BESSE SUR ISSOLE,967087431
83147906,LANFANT FREDERIC,BAR DES AMIS / SNC MON COPAIN,9 AVENUE CLAUDE FARRERE,83000,TOULON,494414936
83147955,URBAIN RENE/SNC MARGAUX PAULO,TABAC PRESSE,123 AVENUE GENERAL LECLERC,83700,SAINT RAPHAEL,494951318
83148238,JEAN,HALL DE PRESSE SARL,418 BD HONORE DE BALZAC,83370,ST AYGULF,494813165
83148480,MARIANELLI STEPHANE,BAR TABAC LE BRAZZA,13 RUE HOCHE,83000,TOULON,494931840
83148500,NOEMI SEBASTIEN,TABAC,14 PLACE GAMBETTA,83143,LE VAL,965126720
83148602,LEBAT CATHERINE /PRESSE MARINE,AU BONHEUR DE LIRE SAS,385 AVENUE DE LA 1ERE D.F.L,83220,LE PRADET,494217730
83149008,JUNG-LAMI  FLORENCE,TABAC C.C.DU PIN DE LA LEGUE,ROUTE DE BAGNOLS EN FORET,83600,FREJUS,494193719
83149496,SICCARDI GILLES,BAR TABAC LE SAINT ANNE,ROUTE NATIONALE 8,83330,EVENOS,494903550
83149731,GROGNET MARC,TABAC PRESSE LOTO LE FABREGAS,14 ROUTE DE FABREGAS,83500,LA SEYNE SUR MER,494945308
83149861,PONS - OKASALOKA,MAISON DE LA PRESSE,10 RUE DE LA R�PUBLIQUE,83190,OLLIOULES,494632117
83149876,VIANO PATRICE,SASU LE JACKPOT,CC INTERMARCHE ZA LA POULASSE,83210,SOLLIES-PONT,494127672
83150224,VARANGLE NICOLAS,TABAC - SNC DES 3 CHATEAUX,2087 RUE DES COMBATTANTS AFN,83600,FREJUS,494408059
83151098,MASSE MARIE CHRISTINE,SNC TABAC SANTA LUCIA,2 PLACE ORTOLI-PORT SANTALUCIA,83700,SAINT RAPHAEL,494831220
83151297,JUBAULT ALAIN,BAR TABAC LE COLBERT,10 AVENUE COLBERT,83000,TOULON,494922485
83151478,TRACHET JAMES,MAISON DE LA PRESSE,105 AVENUE FOCH,83590,GONFARON,494809352
83151718,BOUSQUET BERNARD,TABAC PRESSE LOTO / SNC BNB 83,6 RUE GENERAL DE GAULLE,83470,ST MAXIMIN LA STE BAUME,494598187
83151756,RIBAUPIERRE GILLES,TABAC CAFE DE PORTISSOL,335 AVENUE DE PORTISSOL,83110,SANARY SUR MER,609761146
83151769,RIBASPOMMIER SNC,TABATIERE TOURRETTANNE,CENTRE CIAL LES MERCURIALES,83440,TOURRETTES,494857895
83151770,MARCHAND VALERIE,TABAC LIBRE SERVICE D/MADRAGUE,3241 ROUTE DE LA MADRAGUE,83400,GIENS,494750699
83151800,YANNI SNC,KIOSQUE POINT LOTO BAR,C.CIAL CHATEAUVALLON,83190,OLLIOULES,0
83151812,PIGOT PHILIPPE,TABAC LOTO LA BOUFFARDE,1 PLACE PHILIPPE CHAUVIER,83830,BARGEMON,494766452
83151891,GALLARDO BEATRICE,MAGPRESSE,QUARTIER ST PIERRE / RD 554,83136,GAREOULT,494725952
83151964,REY EMMANUEL/DUREL STEPHANE,BAR TABAC LE NAUTIQUE,6 QUAI GENERAL DE GAULLE,83110,SANARY SUR MER,494740064
83163459,ROSARIO MAXIME / ARE MEDERIK,TABAC LE LONGCHAMP/SNC ARIZONA,PLACE SAINT LOUIS,83170,BRIGNOLES,494690155
83163582,REVERT MAXIME,TABAC / SNC RECOUS,356 AVENUE DES MOULINS,83200,TOULON,494245935
83163717,GUYOT FRANCINE,TABAC LOTO L'AVENTURE SNC,82 AVENUE DE LA REPUBLIQUE,83210,LA FARLEDE,494487949
84000026,ADANI JEAN LOUIS,"TABAC ""LE CHIQUITO""",119 RUE PORTE DE MAZAN,84200,CARPENTRAS,490631407
84005844,NITARD JEAN,"TABAC ""LA GITANE""",45 COURS JEAN JAURES,84000,AVIGNON,490860865
84101461,BOVOLENTA,BAR TABAC LE BRAZZA,30 AVENUE ABEL SARNETTE,84300,CAVAILLON,490780490
84101567,SOUMILLE CHRISTIAN,TABAC JOURNAUX,42 BIS AVENUE MONCLAR,84000,AVIGNON,490825104
84101819,SCOOP SNC,TABAC PRESSE,AVENUE DE L'EUROPE,84380,MAZAN,490698257
84107438,LICHIERE LAURENT,TABAC PRESSE,4 ROUTE DE NYONS,84600,VALREAS,980878551
84111308,BAES FRANCOIS,POINT PRESSE,PLACE PIE,84000,AVIGNON,490149555
84115990,HECTOR CHRISTIAN,TABAC PRESSE LOTO,AV.DE LA BURLIERE ROUSSILLON,84220,ROUSSILLON,490057410
84121565,PONCET GHISLAINE,"BAR TABAC "" LE RICH """,PLACE DU 25 AOUT 1944,84200,CARPENTRAS,490631161
84121708,DAVID SARL,LIBRAIRIE LES 4 VENTS,162 AV PIERRE SEMARD,84000,AVIGNON,490876224
84122006,BERTHIEUX LOIC,SNC TOURNER LA PAGE,58 RUE FORBIN DE JANSON,84530,VILLELAURE,490098260
84124066,BLANCHARD SNC,TABAC PRESSE PONT DES 2 EAUX,431 RUE RENE CASSIN,84000,AVIGNON,490821343
84125085,ERRE PATRICIA,TABAC,CHEMIN DE LA FONTAINE,84800,FONTAINE DE VAUCLUSE,490202301
84125094,DIF OTMANE ***,TABAC,18 RUE CARISTIE,84100,ORANGE,490517238
84125105,MOINE ILDEVERT,TABAC ST JEAN,6 RUE DE WETZLAR,84000,AVIGNON,490885627
84125107,SANNA FRERES,BAR TABAC RESTAURANT,HAMEAU DE VELORGUES,84800,L'ISLE SUR LA SORGUE,490380138
84125315,CHABAUD LAURENCE,TABAC,1 COURS DES PLATANES,84550,MORNAS,490370042
84126110,SALENS BERTRAND,BAR TABAC LE GRILLON,RN 100 - LE CHENE,84400,GARGAS,490741698
84128109,BOUTROU SANDRINE,SNC LA FONTAINE TABAC,2 AV. DU 8 MAI 1945,84700,SORGUES,490398981
84133017,DI MEDIO TONY,TABAC CADEAUX,33 RUE ANTOINE DE TRES,84240,LA TOUR D AIGUES,490074511
84134623,CRAMOTTE MARC,TABAC LES JARDINS DE FARGUES,19 BIS AV.GUILLAUME DE FARGIS,84130,LE PONTET,490322764
84134897,IVERS KARINE LISE,BAR TABAC LE SAINT RUF,45 BD SAINT RUF,84000,AVIGNON,488070761
84134963,FARNOUX SYLVIE,TABAC PRESSE,5 AVENUE DE LA LIBERATION,84290,CAIRANNE,490307392
84135729,DUPONT BARBARA,TABAC,12 RUE DE LA REPUBLIQUE,84110,VAISON LA ROMAINE,490360556
84135847,TAULEGNE SNC,BAR TABAC LE GALLIA,13 PLACE CARNOT,84000,AVIGNON,490852650
84137122,RIVIERE ISABELLE,BAR TABAC QUENAIS,15 PLACE DES CORPS SAINTS,84000,AVIGNON,432762791
84137681,FLORES OLIVIER,TABAC DU CENTRE SNC,29 PLACE JEAN JAURES,84260,SARRIANS,490654673
84139311,MOUNIER PHILIPPE ET CAROLE,TABAC LE CARPHI SNC,8 RUE NOTRE DAME,84270,VEDENE,490310393
84140035,GERARD SOPHIE,TABAC PRESSE LE RESPELIDO,5 FAUBOURG SAINT SEBASTIEN,84510,CAUMONT SUR DURANCE,490330854
84140421,VALENTHIS SAS/MAISON D/PRESSE,GRAMALIA JEAN BAPTISTE,AVENUE PIERRE AUGIER,84120,PERTUIS,0
84140881,LE DROGUENE CARMEN,TABAC CAFE DU PROGRES,31 RUE RAOUL RAYMOND SYLVESTRE,84560,MENERBES,490722209
84141046,TOILLON LAURENT,BAR TABAC LE MARIGNY,1 RUE DU LIMAS,84000,AVIGNON,432763451
84141249,DEFRANCE PATRICE,TABAC PRESSE LOTO SNC,3 RUE DE LA MADELEINE,84000,AVIGNON,490821217
84141256,EL HADOUCHI KARIM,PRESSE LIBRAIRIE PAPETERIE,103 RUE ST PIERRE,84400,APT,490746054
84141859,BILLAUD CORINNE,TABAC LOTO,LA CANEBIERE N�559,84460,CHEVAL BLANC,490712472
84142356,GARCIA MIREILLE,LA PRESSE DE MIREILLE,70 AV.SAINT RUF,84000,AVIGNON,490826218
84143621,CRESPEL JEAN CHARLES,AU PETIT PRINCE,AVENUE DE L EUROPE,84380,MAZAN,962146156
84143794,BOUAOUICHE ZOHRA / SNC,TABAC PRESSE L'ILLICO,167 ROUTE DE TARASCON,84000,AVIGNON,490885670
84143851,LA TABATIERE DU DRAC,29 RUE DE LA PAIX,,84430,MONDRAGON,490306804
84144369,CAVAIGNAC DOURY SNC,TABAC HALL DE LA PRESSE,CTRE COMMERCIAL AUCHAN RABAOU,84300,CAVAILLON,490782665
84145279,GLEYZE SYLVIE SNC,TABAC,65 LE COURS,84210,SAINT DIDIER,490666476
84146022,COLICOURT KARINE / SNC LA MANE,VIVAL TABAC PRESSE LA MANE,ROUTE DE VIENS,84750,SAINT MARTIN DE CASTILLON,490751830
84146420,FRATTESI HENRI MICHEL,PRESSE DE FARGUES / BTF SARL,19 BIS AV. GUILLAUME DE FARGIS,84130,LE PONTET,432400833
84146493,TOMAZ GERALDES,SARL MAG PRESSE/C.CIAL SUPER U,AVENUE MARCEL PAGNOL,84110,VAISON LA ROMAINE,490624778
84148120,COSTANTINO JEAN YVES,BAR TABAC DU MONT VENTOUX,8 AVENUE DU 8 MAI 1945,84150,JONQUIERES,490615232
84148347,LEMMENS JAN,PORTAIL DE L'OLIVIER BAR TABAC,1 RUE DU MARCHE AUX RAISINS,84410,BEDOIN,490128533
84148618,CUNY ///,TABAC LOTO,9 PLACE CHARLES DE GAULLE,84200,CARPENTRAS,490635785
84148988,EUDINE CHRISTINE,LE VENTOUX PRESSE ECC SARL,302 BD ALFRED ROGIER,84200,CARPENTRAS,490603606
84149312,SIMIAN JEROME,TABAC LOTO LE MISTRAL,1 COURS CORSIN,84420,PIOLENC,490296140
84150249,MOULIN MARIE,TABAC LE BALTO / LE PONT NEUF,473 BD EDOUARD DALADIER,84100,ORANGE,490347114
84150299,PERRIN YOAN,SARL PRESSE DES VERTES RIVES,543 RUE DES VERTES RIVES,84140,MONTFAVET,490235949
